FECHA (YYMMDD);HORA (HHMM);;
181013;1200;56,0417;
181013;1300;52,0677;
181013;1400;49,6592;
181013;1500;51,2784;
181013;1600;45,7509;
181013;1700;46,5325;
181013;1800;51,785;
181013;1900;64,2458;
181013;2000;69,2657;
181013;2100;75,88;
181013;2200;87,1333;
181013;2300;92,6833;
181014;0000;96,2;
181014;0100;98,5;
181014;0200;99,2083;
181014;0300;99,6583;
181014;0400;97,6083;
181014;0500;96,4333;
181014;0600;96,4917;
181014;0700;93,525;
181014;0800;81,85;
181014;0900;75,7567;
181014;1000;69,1533;
181014;1100;63,34;
181014;1200;60,8384;
181014;1300;58,1826;
181014;1400;58,4107;
181014;1500;61,4058;
181014;1600;67,7888;
181014;1700;78,0325;
181014;1800;83,5167;
181014;1900;85,5;
181014;2000;86,5667;
181014;2100;85,5417;
181014;2200;84,8667;
181014;2300;84,65;
181015;0000;84,3917;
181015;0100;81,625;
181015;0200;79,5359;
181015;0300;78,6108;
181015;0400;89,1021;
181015;0500;97,9104;
181015;0600;99,4353;
181015;0700;96,4186;
181015;0800;93,2083;
181015;0900;97,075;
181015;1000;101,517;
181015;1100;98,3083;
181015;1200;92,0083;
181015;1300;92,7917;
181015;1400;75,8234;
181015;1500;60,3667;
181015;1600;53,6846;
181015;1700;59,0687;
181015;1800;64,6833;
181015;1900;69,8925;
181015;2000;68,9933;
181015;2100;73,4991;
181015;2200;72,8676;
181015;2300;74,0917;
181016;0000;77,3809;
181016;0100;82,3693;
181016;0200;78,5107;
181016;0300;76,9806;
181016;0400;69,5613;
181016;0500;77,2721;
181016;0600;84,1521;
181016;0700;92,0167;
181016;0800;91,0166;
181016;0900;79,3842;
181016;1000;71,0833;
181016;1100;66,4375;
181016;1200;66,4419;
181016;1300;65,8475;
181016;1400;71,5309;
181016;1500;75,3358;
181016;1600;69,1775;
181016;1700;73,1642;
181016;1800;89,3;
181016;1900;92,7917;
181016;2000;86,05;
181016;2100;87,3;
181016;2200;84,6167;
181016;2300;86,1917;
181017;0000;90,3417;
181017;0100;97,9167;
181017;0200;101,453;
181017;0300;97,2697;
181017;0400;98,0776;
181017;0500;101,886;
181017;0600;101,892;
181017;0700;99,575;
181017;0800;91,35;
181017;0900;97,8917;
181017;1000;92,3;
181017;1100;91,775;
181017;1200;88,9;
181017;1300;87,7583;
181017;1400;81,8158;
181017;1500;68,8308;
181017;1600;73,9175;
181017;1700;93,2917;
181017;1800;99,425;
181017;1900;99,2833;
181017;2000;101,35;
181017;2100;101,325;
181017;2200;101,233;
181017;2300;101,45;
181018;0000;101,567;
181018;0100;101,7;
181018;0200;101,917;
181018;0300;101,75;
181018;0400;101,525;
181018;0500;101,758;
181018;0600;100,45;
181018;0700;91,7667;
181018;0800;77,4333;
181018;0900;64,2181;
181018;1000;58,3993;
181018;1100;56,3892;
181018;1200;56,9125;
181018;1300;53,3275;
181018;1400;50,8024;
181018;1500;50,1097;
181018;1600;58,1594;
181018;1700;60,6267;
181018;1800;60,695;
181018;1900;64,865;
181018;2000;64,9301;
181018;2100;70,5217;
181018;2200;76,4183;
181018;2300;82,1375;
181019;0000;85,9667;
181019;0100;90,75;
181019;0200;95,3083;
181019;0300;98,2917;
181019;0400;99,7667;
181019;0500;100,042;
181019;0600;100,892;
181019;0700;95,6167;
181019;0800;85,8147;
181019;0900;77,9233;
181019;1000;71,3699;
181019;1100;66,1447;
181019;1200;64,4224;
181019;1300;57,9993;
181019;1400;57,5874;
181019;1500;61,1523;
181019;1600;69,2842;
181019;1700;72,504;
181019;1800;74,6653;
181019;1900;73,0833;
181019;2000;76,5026;
181019;2100;80,0817;
181019;2200;82,8667;
181019;2300;84,9;
181020;0000;86,7333;
181020;0100;90,2583;
181020;0200;94,65;
181020;0300;96,0833;
181020;0400;98,0917;
181020;0500;101,1;
181020;0600;101,908;
181020;0700;97,325;
181020;0800;76,1825;
181020;0900;63,7567;
181020;1000;53,7475;
181020;1100;49,7549;
181020;1200;44,8499;
181020;1300;46,8089;
181020;1400;49,5338;
181020;1500;49,8147;
181020;1600;49,1404;
181020;1700;49,3121;
181020;1800;56,6967;
181020;1900;63,1742;
181020;2000;71,5342;
181020;2100;77,765;
181020;2200;85,2833;
181020;2300;90,1333;
181021;0000;93,2;
181021;0100;95,3;
181021;0200;95,8417;
181021;0300;94,5667;
181021;0400;95,0917;
181021;0500;95,0083;
181021;0600;96,2;
181021;0700;89,1;
181021;0800;77,735;
181021;0900;67,1016;
181021;1000;57,9814;
181021;1100;56,1913;
181021;1200;54,258;
181021;1300;52,5687;
181021;1400;49,1703;
181021;1500;48,7228;
181021;1600;50,421;
181021;1700;53,7669;
181021;1800;53,5385;
181021;1900;63,32;
181021;2000;72,4558;
181021;2100;81,4292;
181021;2200;86,4083;
181021;2300;91,2167;
181022;0000;96,1417;
181022;0100;99,2083;
181022;0200;101,058;
181022;0300;101,925;
181022;0400;101,883;
181022;0500;101,933;
181022;0600;101,883;
181022;0700;101,936;
181022;0800;95,2417;
181022;0900;71,7975;
181022;1000;57,4646;
181022;1100;51,747;
181022;1200;47,8228;
181022;1300;39,4743;
181022;1400;40,3625;
181022;1500;37,6967;
181022;1600;41,3622;
181022;1700;53,6589;
181022;1800;64,9943;
181022;1900;73,2231;
181022;2000;79,5333;
181022;2100;81,9;
181022;2200;83,625;
181022;2300;84,9;
181023;0000;85,5583;
181023;0100;87,3583;
181023;0200;90,4833;
181023;0300;93,3667;
181023;0400;95,4417;
181023;0500;96,825;
181023;0600;95,6583;
181023;0700;90,9167;
181023;0800;77,9475;
181023;0900;77,2917;
181023;1000;64,175;
181023;1100;57,8417;
181023;1200;57,1242;
181023;1300;60,065;
181023;1400;62,4917;
181023;1500;67,8275;
181023;1600;73,976;
181023;1700;89,7317;
181023;1800;96,7167;
181023;1900;101,933;
181023;2000;101,875;
181023;2100;101,908;
181023;2200;101,892;
181023;2300;101,942;
181024;0000;101,883;
181024;0100;101,908;
181024;0200;101,917;
181024;0300;101,917;
181024;0400;101,925;
181024;0500;101,917;
181024;0600;101,908;
181024;0700;101,858;
181024;0800;101,933;
181024;0900;101,275;
181024;1000;89,5604;
181024;1100;77,0636;
181024;1200;81,1533;
181024;1300;81,62;
181024;1400;77,3759;
181024;1500;73,3051;
181024;1600;75,2208;
181024;1700;68,87;
181024;1800;72,4843;
181024;1900;80,7633;
181024;2000;87,85;
181024;2100;90,3833;
181024;2200;91,9667;
181024;2300;93,7083;
181025;0000;98,3083;
181025;0100;101,492;
181025;0200;101,9;
181025;0300;101,942;
181025;0400;101,892;
181025;0500;101,967;
181025;0600;101,892;
181025;0700;101,975;
181025;0800;101,867;
181025;0900;101,925;
181025;1000;99,7167;
181025;1100;79,4108;
181025;1200;63,7733;
181025;1300;51,4817;
181025;1400;48,885;
181025;1500;52,55;
181025;1600;60,4792;
181025;1700;49,685;
181025;1800;57,0383;
181025;1900;65,0117;
181025;2000;75,6433;
181025;2100;77,325;
181025;2200;82,67;
181025;2300;86,1417;
181026;0000;86,7333;
181026;0100;90,25;
181026;0200;91,6917;
181026;0300;92,3833;
181026;0400;92,5917;
181026;0500;94,325;
181026;0600;95,3167;
181026;0700;88,5417;
181026;0800;72,9558;
181026;0900;61,5708;
181026;1000;56,8867;
181026;1100;55,2225;
181026;1200;52,16;
181026;1300;51,7417;
181026;1400;53,8833;
181026;1500;52,6158;
181026;1600;53,6;
181026;1700;59,225;
181026;1800;77,0267;
181026;1900;84,8833;
181026;2000;88,7833;
181026;2100;92,875;
181026;2200;93,4417;
181026;2300;94,6333;
181027;0000;94,2667;
181027;0100;94,7583;
181027;0200;95,1833;
181027;0300;96,5916;
181027;0400;95,6333;
181027;0500;95,0667;
181027;0600;96,1;
181027;0700;96,4417;
181027;0800;95,2;
181027;0900;84,0142;
181027;1000;74,1984;
181027;1100;67,8292;
181027;1200;64,0258;
181027;1300;59,025;
181027;1400;59,6675;
181027;1500;64,4625;
181027;1600;69,98;
181027;1700;81,5758;
181027;1800;88,2333;
181027;1900;99,9167;
181027;2000;101,925;
181027;2100;101,875;
181027;2200;101,925;
181027;2300;101,892;
181028;0000;101,95;
181028;0100;101,9;
181028;0200;101,875;
181028;0300;101,917;
181028;0400;101,892;
181028;0500;101,9;
181028;0600;101,883;
181028;0700;101,908;
181028;0800;101,783;
181028;0900;94,125;
181028;1000;78,8101;
181028;1100;67,3217;
181028;1200;73,655;
181028;1300;72,4976;
181028;1400;66,6617;
181028;1500;66,1083;
181028;1600;76,7958;
181028;1700;76,3158;
181028;1800;78,3018;
181028;1900;87,8693;
181028;2000;96,35;
181028;2100;101,867;
181028;2200;101,892;
181028;2300;101,892;
181029;0000;101,892;
181029;0100;98,8917;
181029;0200;97,1333;
181029;0300;101,517;
181029;0400;101,933;
181029;0500;101,508;
181029;0600;101,933;
181029;0700;101,842;
181029;0800;100,333;
181029;0900;100,733;
181029;1000;84,99;
181029;1100;72,5518;
181029;1200;72,0433;
181029;1300;85,8217;
181029;1400;94,1917;
181029;1500;100,017;
181029;1600;93,1417;
181029;1700;83,6083;
181029;1800;88,275;
181029;1900;90,925;
181029;2000;95,7667;
181029;2100;97,5583;
181029;2200;97,7417;
181029;2300;100,5;
181030;0000;101,858;
181030;0100;101,942;
181030;0200;101,875;
181030;0300;101,725;
181030;0400;96,4083;
181030;0500;91,8083;
181030;0600;88,725;
181030;0700;85,4366;
181030;0800;73,7925;
181030;0900;75,2633;
181030;1000;70,3317;
181030;1100;66,6093;
181030;1200;66,9408;
181030;1300;62,3383;
181030;1400;56,225;
181030;1500;55,7208;
181030;1600;55,7708;
181030;1700;55,19;
181030;1800;56,3975;
181030;1900;60,5508;
181030;2000;67,5975;
181030;2100;75,7817;
181030;2200;82,3567;
181030;2300;85,2667;
181031;0000;90,3;
181031;0100;95,1583;
181031;0200;97,5333;
181031;0300;99,5;
181031;0400;101,483;
181031;0500;101,875;
181031;0600;101,925;
181031;0700;94,7333;
181031;0800;82,4783;
181031;0900;75,835;
181031;1000;69,3051;
181031;1100;63,7042;
181031;1200;58,3092;
181031;1300;54,2108;
181031;1400;50,6492;
181031;1500;51,1108;
181031;1600;55,8467;
181031;1700;58,7867;
181031;1800;60,3108;
181031;1900;66,9642;
181031;2000;75,6718;
181031;2100;82,0074;
181031;2200;87,35;
181031;2300;90,4333;
181101;0000;92,1333;
181101;0100;93,0834;
181101;0200;91,8083;
181101;0300;92,2583;
181101;0400;91,3833;
181101;0500;91,5667;
181101;0600;91,5333;
181101;0700;86,6667;
181101;0800;81,4475;
181101;0900;77,7443;
181101;1000;77,2225;
181101;1100;75,0142;
181101;1200;76,0958;
181101;1300;75,1025;
181101;1400;74,5442;
181101;1500;82,9708;
181101;1600;98,0667;
181101;1700;101,767;
181101;1800;101,933;
181101;1900;101,9;
181101;2000;101,933;
181101;2100;101,925;
181101;2200;100,683;
181101;2300;88,475;
181102;0000;85,9083;
181102;0100;81,7842;
181102;0200;79,1176;
181102;0300;88,8667;
181102;0400;95,675;
181102;0500;90,8917;
181102;0600;86,8167;
181102;0700;81,925;
181102;0800;79,23;
181102;0900;81,3583;
181102;1000;78,4117;
181102;1100;78,7542;
181102;1200;84,0083;
181102;1300;82,3333;
181102;1400;92,0667;
181102;1500;96,85;
181102;1600;90,9917;
181102;1700;86,2842;
181102;1800;82,3333;
181102;1900;85,4417;
181102;2000;87,1583;
181102;2100;87,8583;
181102;2200;91,4833;
181102;2300;96,8333;
181103;0000;100,525;
181103;0100;101,708;
181103;0200;101,942;
181103;0300;101,883;
181103;0400;101,95;
181103;0500;101,875;
181103;0600;101,942;
181103;0700;92,95;
181103;0800;71,1617;
181103;0900;66,9058;
181103;1000;64,85;
181103;1100;59,1067;
181103;1200;51,0833;
181103;1300;51,3917;
181103;1400;50,8633;
181103;1500;55,7783;
181103;1600;58,1108;
181103;1700;61,4033;
181103;1800;63,3058;
181103;1900;59,2367;
181103;2000;58,0108;
181103;2100;60,1033;
181103;2200;66,5375;
181103;2300;69,4943;
181104;0000;72,9309;
181104;0100;75,08;
181104;0200;76,0242;
181104;0300;75,5558;
181104;0400;78,8833;
181104;0500;84,6333;
181104;0600;94,525;
181104;0700;97,0833;
181104;0800;97,7667;
181104;0900;98,525;
181104;1000;84,9283;
181104;1100;76,4733;
181104;1200;88,3717;
181104;1300;77,7633;
181104;1400;64,1075;
181104;1500;72,04;
181104;1600;71,1267;
181104;1700;67,2;
181104;1800;61,0817;
181104;1900;68,0209;
181104;2000;72,8717;
181104;2100;84,3834;
181104;2200;83,3333;
181104;2300;84,5333;
181105;0000;94,5;
181105;0100;99,0667;
181105;0200;101,208;
181105;0300;101,917;
181105;0400;101,908;
181105;0500;101,925;
181105;0600;101,9;
181105;0700;100,742;
181105;0800;82,0325;
181105;0900;67,1583;
181105;1000;53,8542;
181105;1100;48,215;
181105;1200;44,8058;
181105;1300;44,9975;
181105;1400;42,2617;
181105;1500;45,33;
181105;1600;48,0283;
181105;1700;47,6108;
181105;1800;53,7892;
181105;1900;61,9692;
181105;2000;69,5551;
181105;2100;78,7808;
181105;2200;86,7916;
181105;2300;91,5833;
181106;0000;95,425;
181106;0100;98,7;
181106;0200;100,317;
181106;0300;101,583;
181106;0400;101,95;
181106;0500;101,883;
181106;0600;101,95;
181106;0700;93,2167;
181106;0800;72,9708;
181106;0900;59,8758;
181106;1000;49,8825;
181106;1100;48,0492;
181106;1200;42,1833;
181106;1300;43,2883;
181106;1400;41,9292;
181106;1500;37,125;
181106;1600;35,5075;
181106;1700;42,4925;
181106;1800;56,4233;
181106;1900;67,8008;
181106;2000;74,2283;
181106;2100;76,6685;
181106;2200;79,1083;
181106;2300;77,9984;
181107;0000;80,1407;
181107;0100;83,75;
181107;0200;86,2167;
181107;0300;91,175;
181107;0400;96,15;
181107;0500;97,5083;
181107;0600;94,5917;
181107;0700;81,1333;
181107;0800;77,0009;
181107;0900;68,6708;
181107;1000;64,0792;
181107;1100;57,8333;
181107;1200;54,2625;
181107;1300;49,79;
181107;1400;44,1367;
181107;1500;41,6617;
181107;1600;48,5183;
181107;1700;50,4817;
181107;1800;55,965;
181107;1900;49,4842;
181107;2000;48,7175;
181107;2100;53,8083;
181107;2200;51;
181107;2300;55,8333;
181108;0000;66,8358;
181108;0100;77,1167;
181108;0200;89,275;
181108;0300;96,8;
181108;0400;101,867;
181108;0500;101,908;
181108;0600;101,933;
181108;0700;101,9;
181108;0800;101,758;
181108;0900;61,5825;
181108;1000;35,5083;
181108;1100;26,685;
181108;1200;27,0825;
181108;1300;28,3975;
181108;1400;35,1967;
181108;1500;41,69;
181108;1600;46,07;
181108;1700;47,9392;
181108;1800;55,1667;
181108;1900;63,5025;
181108;2000;69,356;
181108;2100;78,1992;
181108;2200;83,3192;
181108;2300;75,9893;
181109;0000;87,7875;
181109;0100;99,05;
181109;0200;100,65;
181109;0300;99,075;
181109;0400;91,675;
181109;0500;88,3833;
181109;0600;88,775;
181109;0700;88,275;
181109;0800;88,7416;
181109;0900;79,5975;
181109;1000;72,5242;
181109;1100;65,5468;
181109;1200;67,2308;
181109;1300;79,39;
181109;1400;99,15;
181109;1500;100,925;
181109;1600;98,8333;
181109;1700;100,217;
181109;1800;101,325;
181109;1900;101,875;
181109;2000;101,892;
181109;2100;101,867;
181109;2200;101,864;
181109;2300;101,9;
181110;0000;101,933;
181110;0100;101,908;
181110;0200;101,917;
181110;0300;101,933;
181110;0400;101,892;
181110;0500;101,933;
181110;0600;101,858;
181110;0700;101,933;
181110;0800;101,842;
181110;0900;101,933;
181110;1000;101,858;
181110;1100;101,9;
181110;1200;101,883;
181110;1300;101,892;
181110;1400;83,7476;
181110;1500;93,8492;
181110;1600;96,6167;
181110;1700;95,7417;
181110;1800;98,6;
181110;1900;98,1166;
181110;2000;99,5;
181110;2100;101,658;
181110;2200;101,918;
181110;2300;101,883;
181111;0000;101,883;
181111;0100;101,142;
181111;0200;101,225;
181111;0300;101,717;
181111;0400;101,725;
181111;0500;101,817;
181111;0600;99,3417;
181111;0700;89,3;
181111;0800;80,9275;
181111;0900;70,6642;
181111;1000;62,1428;
181111;1100;54,7153;
181111;1200;52,7594;
181111;1300;61,3969;
181111;1400;60,9858;
181111;1500;70,1617;
181111;1600;86,0417;
181111;1700;80,2808;
181111;1800;79,88;
181111;1900;84,0651;
181111;2000;92,5083;
181111;2100;100,242;
181111;2200;101,891;
181111;2300;101,925;
181112;0000;101,892;
181112;0100;101,925;
181112;0200;101,892;
181112;0300;101,933;
181112;0400;101,908;
181112;0500;101,917;
181112;0600;101,908;
181112;0700;101,883;
181112;0800;101,9;
181112;0900;98,125;
181112;1000;77,3683;
181112;1100;64,1718;
181112;1200;61,6275;
181112;1300;52,14;
181112;1400;48,0012;
181112;1500;52,9392;
181112;1600;57,9467;
181112;1700;59,2433;
181112;1800;63,7065;
181112;1900;73,325;
181112;2000;86,8917;
181112;2100;90,6833;
181112;2200;91,8333;
181112;2300;90,0333;
181113;0000;90,0667;
181113;0100;91,3917;
181113;0200;97,2584;
181113;0300;99,2667;
181113;0400;98,075;
181113;0500;98,375;
181113;0600;96,8667;
181113;0700;86,9083;
181113;0800;84,9333;
181113;0900;81,9708;
181113;1000;75,5267;
181113;1100;67,3;
181113;1200;67,89;
181113;1300;62,6925;
181113;1400;60,9683;
181113;1500;65,395;
181113;1600;63,2808;
181113;1700;61,8642;
181113;1800;60,205;
181113;1900;63,9792;
181113;2000;68,39;
181113;2100;74,1567;
181113;2200;81,3558;
181113;2300;85,375;
181114;0000;82,8167;
181114;0100;86,8167;
181114;0200;90,0167;
181114;0300;89,8333;
181114;0400;90,0333;
181114;0500;91,3417;
181114;0600;91,2083;
181114;0700;88,8917;
181114;0800;78,7683;
181114;0900;73,7025;
181114;1000;68,5616;
181114;1100;63,2275;
181114;1200;64,7483;
181114;1300;63,4533;
181114;1400;72,1851;
181114;1500;71,9265;
181114;1600;67,5173;
181114;1700;66,3911;
181114;1800;75,0637;
181114;1900;81,03;
181114;2000;91,4;
181114;2100;101,183;
181114;2200;101,883;
181114;2300;101,917;
181115;0000;101,883;
181115;0100;101,942;
181115;0200;100,767;
181115;0300;99,825;
181115;0400;98,55;
181115;0500;98,5;
181115;0600;98,875;
181115;0700;91,6583;
181115;0800;80,3678;
181115;0900;65,3385;
181115;1000;53,3699;
181115;1100;51,4231;
181115;1200;47,5772;
181115;1300;46,993;
181115;1400;42,8887;
181115;1500;39,0519;
181115;1600;38,9235;
181115;1700;40,5267;
181115;1800;51,0618;
181115;1900;63,9325;
181115;2000;70,7209;
181115;2100;78,0734;
181115;2200;84,9501;
181115;2300;89,1168;
181116;0000;93,9167;
181116;0100;98,525;
181116;0200;100,667;
181116;0300;99,85;
181116;0400;101,15;
181116;0500;101,417;
181116;0600;99,9333;
181116;0700;93,8917;
181116;0800;83,375;
181116;0900;83,575;
181116;1000;76,5167;
181116;1100;70,8772;
181116;1200;74,905;
181116;1300;78,3776;
181116;1400;77,2343;
181116;1500;76,635;
181116;1600;89,0333;
181116;1700;94,55;
181116;1800;99,4;
181116;1900;101,658;
181116;2000;101,892;
181116;2100;101,942;
181116;2200;101,9;
181116;2300;101,917;
181117;0000;101,908;
181117;0100;101,925;
181117;0200;101,908;
181117;0300;101,908;
181117;0400;101,917;
181117;0500;101,875;
181117;0600;101,917;
181117;0700;101,475;
181117;0800;88,4691;
181117;0900;69,125;
181117;1000;62,34;
181117;1100;66,3783;
181117;1200;68,4408;
181117;1300;72,8051;
181117;1400;64,4333;
181117;1500;61,5142;
181117;1600;59,2408;
181117;1700;57,4158;
181117;1800;61,7625;
181117;1900;67,9449;
181117;2000;74,1241;
181117;2100;80,9316;
181117;2200;87,1;
181117;2300;90,7833;
181118;0000;94,8833;
181118;0100;96,8417;
181118;0200;98,65;
181118;0300;101,258;
181118;0400;101,65;
181118;0500;101,85;
181118;0600;101,892;
181118;0700;101,944;
181118;0800;36,2742;
181118;0900;3,36312e-43;
181118;1000;3,36312e-43;
181118;1100;3,36312e-43;
181118;1200;30,5763;
181118;1300;51,8983;
181118;1400;49,6592;
181118;1500;47,2533;
181118;1600;47,2842;
181118;1700;49,1892;
181118;1800;56,5892;
181118;1900;61,1608;
181118;2000;68,9567;
181118;2100;74,295;
181118;2200;81,4775;
181118;2300;86,3833;
181119;0000;89,1417;
181119;0100;92,8667;
181119;0200;95,675;
181119;0300;99,5167;
181119;0400;101,25;
181119;0500;101,942;
181119;0600;100,558;
181119;0700;95,0167;
181119;0800;82,8483;
181119;0900;72,1984;
181119;1000;63,9275;
181119;1100;59,4542;
181119;1200;60,0283;
181119;1300;58,3775;
181119;1400;57,6475;
181119;1500;60,4025;
181119;1600;63,6325;
181119;1700;67,8134;
181119;1800;64,3025;
181119;1900;61,2717;
181119;2000;67,8633;
181119;2100;76,39;
181119;2200;84,15;
181119;2300;90,125;
181120;0000;93,7667;
181120;0100;96,1667;
181120;0200;98,5833;
181120;0300;100,217;
181120;0400;101,45;
181120;0500;101,892;
181120;0600;100,608;
181120;0700;83,8475;
181120;0800;74,3175;
181120;0900;60,995;
181120;1000;60,53;
181120;1100;58,7267;
181120;1200;57,78;
181120;1300;56,8417;
181120;1400;54,0142;
181120;1500;58,5325;
181120;1600;61,0683;
181120;1700;56,4717;
181120;1800;55,3642;
181120;1900;63,8175;
181120;2000;69,8967;
181120;2100;73,1459;
181120;2200;79,4208;
181120;2300;80,6083;
181121;0000;81,5;
181121;0100;82,875;
181121;0200;84,125;
181121;0300;85,4417;
181121;0400;84,8583;
181121;0500;85,8;
181121;0600;87,725;
181121;0700;82,4167;
181121;0800;75,8683;
181121;0900;72,6425;
181121;1000;69,7075;
181121;1100;67,9833;
181121;1200;67,4125;
181121;1300;66,6934;
181121;1400;70,3068;
181121;1500;73,9792;
181121;1600;80,2106;
181121;1700;90,4;
181121;1800;101,425;
181121;1900;100,85;
181121;2000;99,9083;
181121;2100;96,9333;
181121;2200;94,3917;
181121;2300;97,4083;
181122;0000;97,425;
181122;0100;99,775;
181122;0200;101,883;
181122;0300;101,908;
181122;0400;101,925;
181122;0500;101,917;
181122;0600;101,908;
181122;0700;92,425;
181122;0800;77,0967;
181122;0900;68,2358;
181122;1000;52,9619;
181122;1100;47,0492;
181122;1200;46,0997;
181122;1300;48,5862;
181122;1400;45,826;
181122;1500;43,0735;
181122;1600;54,2709;
181122;1700;57,0734;
181122;1800;59,3142;
181122;1900;65,5867;
181122;2000;74,395;
181122;2100;82,0808;
181122;2200;86,3917;
181122;2300;90,975;
181123;0000;94,3333;
181123;0100;96,3917;
181123;0200;98,5917;
181123;0300;99,6333;
181123;0400;98,95;
181123;0500;97,2917;
181123;0600;87,1075;
181123;0700;75,28;
181123;0800;68,3617;
181123;0900;63,8398;
181123;1000;58,2919;
181123;1100;52,0919;
181123;1200;45,0984;
181123;1300;47,5234;
181123;1400;48,0817;
181123;1500;48,0007;
181123;1600;51,4648;
181123;1700;56,0864;
181123;1800;60,1458;
181123;1900;69,3075;
181123;2000;76,5125;
181123;2100;82,4417;
181123;2200;85,3083;
181123;2300;88,4333;
181124;0000;90,9667;
181124;0100;93,425;
181124;0200;96,825;
181124;0300;100,25;
181124;0400;101,875;
181124;0500;101,917;
181124;0600;101,889;
181124;0700;101,85;
181124;0800;83,7042;
181124;0900;69,7742;
181124;1000;57,9099;
181124;1100;52,0599;
181124;1200;47,2449;
181124;1300;46,3856;
181124;1400;53,0048;
181124;1500;48,6205;
181124;1600;55,3862;
181124;1700;62,4629;
181124;1800;63,7403;
181124;1900;67,7505;
181124;2000;77,0195;
181124;2100;83,5833;
181124;2200;88,6583;
181124;2300;91,675;
181125;0000;93,5917;
181125;0100;95,7583;
181125;0200;96,3917;
181125;0300;94,1167;
181125;0400;91,55;
181125;0500;89,0583;
181125;0600;84,0083;
181125;0700;78,0408;
181125;0800;70,1906;
181125;0900;65,2909;
181125;1000;57,814;
181125;1100;50,2123;
181125;1200;44,9656;
181125;1300;45,048;
181125;1400;46,6079;
181125;1500;48,0929;
181125;1600;50,7319;
181125;1700;53,1484;
181125;1800;55,4601;
181125;1900;61,7617;
181125;2000;71,6775;
181125;2100;80,2806;
181125;2200;86,8667;
181125;2300;91,425;
181126;0000;93,5769;
181126;0100;94,2852;
181126;0200;93,4766;
181126;0300;93,8348;
181126;0400;95,0266;
181126;0500;95,2516;
181126;0600;85,7526;
181126;0700;76,4558;
181126;0800;69,6198;
181126;0900;64,2611;
181126;1000;61,877;
181126;1100;58,1927;
181126;1200;54,2735;
181126;1300;54,2059;
181126;1400;57,6833;
181126;1500;57,325;
181126;1600;57,8381;
181126;1700;59,1321;
181126;1800;59,7862;
181126;1900;69,0015;
181126;2000;80,1097;
181126;2100;85,1521;
181126;2200;89,3853;
181126;2300;92,8435;
181127;0000;94,9833;
181127;0100;96,6917;
181127;0200;98,7346;
181127;0300;101,334;
181127;0400;101,909;
181127;0500;101,942;
181127;0600;101,892;
181127;0700;101,883;
181127;0800;82,3741;
181127;0900;72,8461;
181127;1000;64,1055;
181127;1100;57,1267;
181127;1200;52,8217;
181127;1300;50,057;
181127;1400;55,4861;
181127;1500;58,446;
181127;1600;58,441;
181127;1700;58,9584;
181127;1800;60,7209;
181127;1900;67,774;
181127;2000;80,0707;
181127;2100;87,9596;
181127;2200;93,5679;
181127;2300;96,7178;
181128;0000;98,7009;
181128;0100;101,251;
181128;0200;101,901;
181128;0300;101,868;
181128;0400;101,933;
181128;0500;101,858;
181128;0600;101,956;
181128;0700;101,8;
181128;0800;96,0115;
181128;0900;81,738;
181128;1000;73,1306;
181128;1100;65,5989;
181128;1200;59,4327;
181128;1300;58,6576;
181128;1400;58,6075;
181128;1500;60,6483;
181128;1600;60,7132;
181128;1700;64,7362;
181128;1800;69,4937;
181128;1900;75,9659;
181128;2000;84,5509;
181128;2100;90,4674;
181128;2200;94,3173;
181128;2300;96,1172;
181129;0000;97,2504;
181129;0100;98,2585;
181129;0200;98,7919;
181129;0300;98,725;
181129;0400;98,2532;
181129;0500;99,0031;
181129;0600;99,5944;
181129;0700;100,428;
181129;0800;100,178;
181129;0900;96,9688;
181129;1000;88,9597;
181129;1100;79,1371;
181129;1200;71,4679;
181129;1300;67,8455;
181129;1400;65,3845;
181129;1500;64,8995;
181129;1600;63,9314;
181129;1700;65,5677;
181129;1800;70,6027;
181129;1900;77,1901;
181129;2000;84,9833;
181129;2100;90,0583;
181129;2200;95,8917;
181129;2300;98,9252;
181130;0000;100,579;
181130;0100;101,896;
181130;0200;101,896;
181130;0300;101,896;
181130;0400;101,953;
181130;0500;101,886;
181130;0600;101,895;
181130;0700;94,55;
181130;0800;75,3032;
181130;0900;62,9488;
181130;1000;60,0509;
181130;1100;57,0126;
181130;1200;52,9325;
181130;1300;44,3224;
181130;1400;38,6073;
181130;1500;33,6205;
181130;1600;36,6829;
181130;1700;33,2052;
181130;1800;36,0368;
181130;1900;44,7808;
181130;2000;51,09;
181130;2100;46,7358;
181130;2200;47,8017;
181130;2300;49,6883;
181201;0000;54,6692;
181201;0100;59,9545;
181201;0200;64,413;
181201;0300;70,0763;
181201;0400;77,975;
181201;0500;83,0768;
181201;0600;78,4683;
181201;0700;66,9258;
181201;0800;62,8307;
181201;0900;55,6707;
181201;1000;46,1761;
181201;1100;41,8677;
181201;1200;37,191;
181201;1300;33,0643;
181201;1400;31,2425;
181201;1500;29,6608;
181201;1600;29,774;
181201;1700;31,3474;
181201;1800;41,933;
181201;1900;52,8767;
181201;2000;59,3333;
181201;2100;64,2032;
181201;2200;68,2867;
181201;2300;71,9301;
181202;0000;78,8483;
181202;0100;84,9583;
181202;0200;87,9917;
181202;0300;90,4083;
181202;0400;89,4083;
181202;0500;91,0167;
181202;0600;87,3068;
181202;0700;69,5234;
181202;0800;51,035;
181202;0900;42,915;
