FECHA (YYMMDD);HORA (HHMM);;
180120;1400;1002;
180120;1500;1001;
180120;1600;1001;
180120;1700;1001;
180120;1800;1002;
180120;1900;1003;
180120;2000;1004;
180120;2100;1005;
180120;2200;1005;
180120;2300;1005;
180121;0000;1005;
180121;0100;1005;
180121;0200;1003;
180121;0300;1003;
180121;0400;1004;
180121;0500;1004;
180121;0600;1005;
180121;0700;1005;
180121;0800;1005;
180121;0900;1005;
180121;1000;1005;
180121;1100;1004;
180121;1200;1004;
180121;1300;1003;
180121;1400;1003;
180121;1500;1003;
180121;1600;1004;
180121;1700;1004;
180121;1800;1004;
180121;1900;1005;
180121;2000;1006;
180121;2100;1006;
180121;2200;1006;
180121;2300;1006;
180122;0000;1005;
180122;0100;1005;
180122;0200;1004;
180122;0300;1004;
180122;0400;1004;
180122;0500;1004;
180122;0600;1004;
180122;0700;1004;
180122;0800;1004;
180122;0900;1004;
180122;1000;1004;
180122;1100;1003;
180122;1200;1003;
180122;1300;1002;
180122;1400;1002;
180122;1500;1003;
180122;1600;1003;
180122;1700;1003;
180122;1800;1004;
180122;1900;1004;
180122;2000;1005;
180122;2100;1005;
180122;2200;1005;
180122;2300;1005;
180123;0000;1005;
180123;0100;1005;
180123;0200;1005;
180123;0300;1005;
180123;0400;1005;
180123;0500;1005;
180123;0600;1006;
180123;0700;1007;
180123;0800;1007;
180123;0900;1007;
180123;1000;1007;
180123;1100;1007;
180123;1200;1006;
180123;1300;1006;
180123;1400;1006;
180123;1500;1006;
180123;1600;1006;
180123;1700;1006;
180123;1800;1006;
180123;1900;1007;
180123;2000;1008;
180123;2100;1008;
180123;2200;1008;
180123;2300;1008;
180124;0000;1007;
180124;0100;1007;
180124;0200;1006;
180124;0300;1006;
180124;0400;1005;
180124;0500;1005;
180124;0600;1006;
180124;0700;1006;
180124;0800;1006;
180124;0900;1006;
180124;1000;1005;
180124;1100;1005;
180124;1200;1005;
180124;1300;1004;
180124;1400;1004;
180124;1500;1005;
180124;1600;1005;
180124;1700;1005;
180124;1800;1005;
180124;1900;1006;
180124;2000;1006;
180124;2100;1007;
180124;2200;1007;
180124;2300;1007;
180125;0000;1007;
180125;0100;1006;
180125;0200;1006;
180125;0300;1005;
180125;0400;1005;
180125;0500;1006;
180125;0600;1006;
180125;0700;1007;
180125;0800;1007;
180125;0900;1006;
180125;1000;1006;
180125;1100;1006;
180125;1200;1005;
180125;1300;1005;
180125;1400;1004;
180125;1500;1004;
180125;1600;1004;
180125;1700;1004;
180125;1800;1005;
180125;1900;1005;
180125;2000;1006;
180125;2100;1007;
180125;2200;1007;
180125;2300;1007;
180126;0000;1007;
180126;0100;1007;
180126;0200;1006;
180126;0300;1006;
180126;0400;1006;
180126;0500;1006;
180126;0600;1007;
180126;0700;1007;
180126;0800;1007;
180126;0900;1007;
180126;1000;1008;
180126;1100;1008;
180126;1200;1009;
180126;1300;1009;
180126;1400;1009;
180126;1500;1009;
180126;1600;1008;
180126;1700;1008;
180126;1800;1008;
180126;1900;1009;
180126;2000;1009;
180126;2100;1010;
180126;2200;1010;
180126;2300;1009;
180127;0000;1009;
180127;0100;1009;
180127;0200;1009;
180127;0300;1009;
180127;0400;1009;
180127;0500;1009;
180127;0600;1009;
180127;0700;1010;
180127;0800;1010;
180127;0900;1010;
180127;1000;1010;
180127;1100;1010;
180127;1200;1010;
180127;1300;1009;
180127;1400;1009;
180127;1500;1009;
180127;1600;1009;
180127;1700;1009;
180127;1800;1009;
180127;1900;1010;
180127;2000;1011;
180127;2100;1011;
180127;2200;1011;
180127;2300;1011;
180128;0000;1011;
180128;0100;1011;
180128;0200;1010;
180128;0300;1010;
180128;0400;1009;
180128;0500;1009;
180128;0600;1009;
180128;0700;1009;
180128;0800;1009;
180128;0900;1008;
180128;1000;1007;
180128;1100;1007;
180128;1200;1006;
180128;1300;1005;
180128;1400;1005;
180128;1500;1004;
180128;1600;1004;
180128;1700;1004;
180128;1800;1003;
180128;1900;1004;
180128;2000;1004;
180128;2100;1004;
180128;2200;1004;
180128;2300;1003;
180129;0000;1002;
180129;0100;1002;
180129;0200;1001;
180129;0300;1000;
180129;0400;1000;
180129;0500;1000;
180129;0600;1000;
180129;0700;1001;
180129;0800;1001;
180129;0900;1001;
180129;1000;1001;
180129;1100;1001;
180129;1200;1001;
180129;1300;1001;
180129;1400;1001;
180129;1500;1001;
180129;1600;1001;
180129;1700;1002;
180129;1800;1002;
180129;1900;1003;
180129;2000;1004;
180129;2100;1005;
180129;2200;1005;
180129;2300;1005;
180130;0000;1006;
180130;0100;1006;
180130;0200;1006;
180130;0300;1007;
180130;0400;1007;
180130;0500;1007;
180130;0600;1008;
180130;0700;1008;
180130;0800;1008;
180130;0900;1009;
180130;1000;1010;
180130;1100;1010;
180130;1200;1010;
180130;1300;1010;
180130;1400;1009;
180130;1500;1009;
180130;1600;1009;
180130;1700;1009;
180130;1800;1009;
180130;1900;1010;
180130;2000;1011;
180130;2100;1011;
180130;2200;1012;
180130;2300;1012;
180131;0000;1012;
180131;0100;1011;
180131;0200;1011;
180131;0300;1010;
180131;0400;1010;
180131;0500;1010;
180131;0600;1010;
180131;0700;1010;
180131;0800;1009;
180131;0900;1009;
180131;1000;1009;
180131;1100;1008;
180131;1200;1008;
180131;1300;1007;
180131;1400;1006;
180131;1500;1006;
180131;1600;1006;
180131;1700;1005;
180131;1800;1005;
180131;1900;1005;
180131;2000;1006;
180131;2100;1007;
180131;2200;1007;
180131;2300;1007;
180201;0000;1007;
180201;0100;1007;
180201;0200;1007;
180201;0300;1006;
180201;0400;1006;
180201;0500;1007;
180201;0600;1007;
180201;0700;1007;
180201;0800;1007;
180201;0900;1007;
180201;1000;1006;
180201;1100;1006;
180201;1200;1005;
180201;1300;1004;
180201;1400;1004;
180201;1500;1003;
180201;1600;1003;
180201;1700;1002;
180201;1800;1002;
180201;1900;1003;
180201;2000;1003;
180201;2100;1003;
180201;2200;1003;
180201;2300;1003;
180202;0000;1002;
180202;0100;1002;
180202;0200;1002;
180202;0300;1001;
180202;0400;1001;
180202;0500;1002;
180202;0600;1002;
180202;0700;1003;
180202;0800;1004;
180202;0900;1004;
180202;1000;1003;
180202;1100;1003;
180202;1200;1003;
180202;1300;1003;
180202;1400;1003;
180202;1500;1003;
180202;1600;1003;
180202;1700;1003;
180202;1800;1003;
180202;1900;1004;
180202;2000;1004;
180202;2100;1005;
180202;2200;1005;
180202;2300;1005;
180203;0000;1005;
180203;0100;1005;
180203;0200;1005;
180203;0300;1005;
180203;0400;1005;
180203;0500;1005;
180203;0600;1006;
180203;0700;1006;
180203;0800;1006;
180203;0900;1006;
180203;1000;1006;
180203;1100;1006;
180203;1200;1006;
180203;1300;1005;
180203;1400;1005;
180203;1500;1005;
180203;1600;1004;
180203;1700;1005;
180203;1800;1005;
180203;1900;1005;
180203;2000;1006;
180203;2100;1007;
180203;2200;1007;
180203;2300;1007;
180204;0000;1007;
180204;0100;1007;
180204;0200;1007;
180204;0300;1007;
180204;0400;1007;
180204;0500;1007;
180204;0600;1008;
180204;0700;1008;
180204;0800;1009;
180204;0900;1008;
180204;1000;1008;
180204;1100;1008;
180204;1200;1007;
180204;1300;1007;
180204;1400;1007;
180204;1500;1007;
180204;1600;1006;
180204;1700;1006;
180204;1800;1006;
180204;1900;1007;
180204;2000;1007;
180204;2100;1007;
180204;2200;1007;
180204;2300;1007;
180205;0000;1007;
180205;0100;1006;
180205;0200;1006;
180205;0300;1005;
180205;0400;1005;
180205;0500;1005;
180205;0600;1005;
180205;0700;1005;
180205;0800;1005;
180205;0900;1004;
180205;1000;1004;
180205;1100;1004;
180205;1200;1003;
180205;1300;1003;
180205;1400;1002;
180205;1500;1002;
180205;1600;1002;
180205;1700;1002;
180205;1800;1003;
180205;1900;1003;
180205;2000;1003;
180205;2100;1004;
180205;2200;1005;
180205;2300;1005;
180206;0000;1005;
180206;0100;1005;
180206;0200;1005;
180206;0300;1005;
180206;0400;1005;
180206;0500;1005;
180206;0600;1006;
180206;0700;1007;
180206;0800;1007;
180206;0900;1007;
180206;1000;1007;
180206;1100;1007;
180206;1200;1008;
180206;1300;1009;
180206;1400;1009;
180206;1500;1009;
180206;1600;1009;
180206;1700;1009;
180206;1800;1009;
180206;1900;1010;
180206;2000;1010;
180206;2100;1010;
180206;2200;1010;
180206;2300;1010;
180207;0000;1010;
180207;0100;1010;
180207;0200;1009;
180207;0300;1009;
180207;0400;1009;
180207;0500;1009;
180207;0600;1009;
180207;0700;1009;
180207;0800;1009;
180207;0900;1009;
180207;1000;1009;
180207;1100;1009;
180207;1200;1008;
180207;1300;1008;
180207;1400;1007;
180207;1500;1007;
180207;1600;1007;
180207;1700;1007;
180207;1800;1008;
180207;1900;1009;
180207;2000;1009;
180207;2100;1009;
180207;2200;1009;
180207;2300;1009;
180208;0000;1009;
180208;0100;1009;
180208;0200;1008;
180208;0300;1007;
180208;0400;1007;
180208;0500;1007;
180208;0600;1007;
180208;0700;1007;
180208;0800;1007;
180208;0900;1007;
180208;1000;1008;
180208;1100;1008;
180208;1200;1008;
180208;1300;1008;
180208;1400;1008;
180208;1500;1009;
180208;1600;1009;
180208;1700;1009;
180208;1800;1009;
180208;1900;1010;
180208;2000;1011;
180208;2100;1011;
180208;2200;1012;
180208;2300;1012;
180209;0000;1012;
180209;0100;1011;
180209;0200;1011;
180209;0300;1011;
180209;0400;1011;
180209;0500;1011;
180209;0600;1012;
180209;0700;1012;
180209;0800;1012;
180209;0900;1012;
180209;1000;1012;
180209;1100;1012;
180209;1200;1012;
180209;1300;1012;
180209;1400;1012;
180209;1500;1012;
180209;1600;1012;
180209;1700;1012;
180209;1800;1013;
180209;1900;1013;
180209;2000;1014;
180209;2100;1014;
180209;2200;1015;
180209;2300;1015;
180210;0000;1014;
180210;0100;1014;
180210;0200;1014;
180210;0300;1014;
180210;0400;1014;
180210;0500;1014;
180210;0600;1014;
180210;0700;1014;
180210;0800;1014;
180210;0900;1014;
180210;1000;1014;
180210;1100;1013;
180210;1200;1013;
180210;1300;1012;
180210;1400;1011;
180210;1500;1011;
180210;1600;1011;
180210;1700;1011;
180210;1800;1012;
180210;1900;1013;
180210;2000;1013;
180210;2100;1014;
180210;2200;1014;
180210;2300;1014;
180211;0000;1014;
180211;0100;1014;
180211;0200;1014;
180211;0300;1013;
180211;0400;1013;
180211;0500;1013;
180211;0600;1013;
180211;0700;1014;
180211;0800;1014;
180211;0900;1013;
180211;1000;1013;
180211;1100;1013;
180211;1200;1012;
180211;1300;1011;
180211;1400;1011;
180211;1500;1010;
180211;1600;1010;
180211;1700;1010;
180211;1800;1010;
180211;1900;1011;
180211;2000;1012;
180211;2100;1012;
180211;2200;1012;
180211;2300;1012;
180212;0000;1011;
180212;0100;1011;
180212;0200;1010;
180212;0300;1010;
180212;0400;1010;
180212;0500;1010;
180212;0600;1010;
180212;0700;1010;
180212;0800;1010;
180212;0900;1009;
180212;1000;1008;
180212;1100;1008;
180212;1200;1007;
180212;1300;1006;
180212;1400;1006;
180212;1500;1005;
180212;1600;1005;
180212;1700;1005;
180212;1800;1005;
180212;1900;1005;
180212;2000;1006;
180212;2100;1006;
180212;2200;1006;
180212;2300;1006;
180213;0000;1006;
180213;0100;1005;
180213;0200;1005;
180213;0300;1005;
180213;0400;1005;
180213;0500;1005;
180213;0600;1005;
180213;0700;1005;
180213;0800;1005;
180213;0900;1005;
180213;1000;1005;
180213;1100;1004;
180213;1200;1004;
180213;1300;1004;
180213;1400;1003;
180213;1500;1003;
180213;1600;1004;
180213;1700;1004;
180213;1800;1005;
180213;1900;1005;
180213;2000;1006;
180213;2100;1006;
180213;2200;1007;
180213;2300;1007;
180214;0000;1007;
180214;0100;1007;
180214;0200;1007;
180214;0300;1007;
180214;0400;1007;
180214;0500;1007;
180214;0600;1008;
180214;0700;1008;
180214;0800;1008;
180214;0900;1008;
180214;1000;1008;
180214;1100;1007;
180214;1200;1007;
180214;1300;1006;
180214;1400;1005;
180214;1500;1005;
180214;1600;1005;
180214;1700;1005;
180214;1800;1005;
180214;1900;1006;
180214;2000;1006;
180214;2100;1006;
180214;2200;1006;
180214;2300;1006;
180215;0000;1006;
180215;0100;1005;
180215;0200;1005;
180215;0300;1004;
180215;0400;1004;
180215;0500;1005;
180215;0600;1005;
180215;0700;1006;
180215;0800;1006;
180215;0900;1006;
180215;1000;1007;
180215;1100;1006;
180215;1200;1006;
180215;1300;1006;
180215;1400;1006;
180215;1500;1006;
180215;1600;1006;
180215;1700;1006;
180215;1800;1007;
180215;1900;1007;
180215;2000;1008;
180215;2100;1009;
180215;2200;1009;
180215;2300;1009;
180216;0000;1009;
180216;0100;1009;
180216;0200;1009;
180216;0300;1008;
180216;0400;1008;
180216;0500;1009;
180216;0600;1009;
180216;0700;1010;
180216;0800;1010;
180216;0900;1010;
180216;1000;1011;
180216;1100;1011;
180216;1200;1010;
180216;1300;1010;
180216;1400;1009;
180216;1500;1008;
180216;1600;1008;
180216;1700;1008;
180216;1800;1009;
180216;1900;1009;
180216;2000;1010;
180216;2100;1011;
180216;2200;1010;
180216;2300;1010;
180217;0000;1010;
180217;0100;1010;
180217;0200;1009;
180217;0300;1008;
180217;0400;1008;
180217;0500;1008;
180217;0600;1008;
180217;0700;1008;
180217;0800;1008;
180217;0900;1008;
180217;1000;1008;
180217;1100;1007;
180217;1200;1006;
180217;1300;1006;
180217;1400;1005;
180217;1500;1005;
180217;1600;1005;
180217;1700;1004;
180217;1800;1005;
180217;1900;1005;
180217;2000;1005;
180217;2100;1005;
180217;2200;1006;
180217;2300;1005;
180218;0000;1005;
180218;0100;1005;
180218;0200;1004;
180218;0300;1004;
