FECHA (YYMMDD);HORA (HHMM);
210326;1900;2,20545
210326;2000;1,46621
210326;2100;1,55899
210326;2200;1,19289
210326;2300;0,870798
210327;0;1,03056
210327;100;0,998829
210327;200;0,828182
210327;300;0,377975
210327;400;0,777272
210327;500;0,873279
210327;600;0,455808
210327;700;0,528763
210327;800;1,32698
210327;900;1,81341
210327;1000;2,51914
210327;1100;3,15106
210327;1200;3,5932
210327;1300;3,86696
210327;1400;3,92872
210327;1500;4,57747
210327;1600;4,47277
210327;1700;4,12253
210327;1800;3,3511
210327;1900;2,50369
210327;2000;1,57588
210327;2100;1,22478
210327;2200;1,31489
210327;2300;1,04909
210328;0;1,43751
210328;100;1,05608
210328;200;0,835081
210328;300;0,71811
210328;400;1,02443
210328;500;1,0533
210328;600;0,733805
210328;700;0,525932
210328;800;1,27019
210328;900;2,04635
210328;1000;2,54537
210328;1100;2,89587
210328;1200;3,01632
210328;1300;2,98618
210328;1400;3,27833
210328;1500;3,52858
210328;1600;3,35551
210328;1700;3,26474
210328;1800;3,11507
210328;1900;1,90047
210328;2000;1,22917
210328;2100;1,27027
210328;2200;0,777453
210328;2300;0,811695
210329;0;0,781346
210329;100;0,296168
210329;200;0,177284
210329;300;0,232913
210329;400;0,342914
210329;500;0,526659
210329;600;0,528508
210329;700;0,58983
210329;800;0,810502
210329;900;0,348126
210329;1000;1,19153
210329;1100;0,787386
210329;1200;1,06506
210329;1300;1,97032
210329;1400;2,08412
210329;1500;2,83091
210329;1600;4,63971
210329;1700;4,11804
210329;1800;2,74682
210329;1900;2,13049
210329;2000;1,9278
210329;2100;2,20379
210329;2200;1,72446
210329;2300;1,39935
210330;0;1,3321
210330;100;0,795963
210330;200;0,922193
210330;300;1,07571
210330;400;1,49822
210330;500;1,37872
210330;600;0,961541
210330;700;0,745591
210330;800;0,809927
210330;900;1,53832
210330;1000;1,61714
210330;1100;1,24195
210330;1200;1,03684
210330;1300;0,731337
210330;1400;0,35709
210330;1500;1,05437
210330;1600;1,11892
210330;1700;1,60372
210330;1800;1,38442
210330;1900;1,09123
210330;2000;1,41907
210330;2100;0,493287
210330;2200;0,701099
210330;2300;0,475191
210331;0;0,632958
210331;100;0,704853
210331;200;0,966877
210331;300;0,722666
210331;400;0,242739
210331;500;0,152397
210331;600;0,376568
210331;700;0,250617
210331;800;0,334369
210331;900;1,15965
210331;1000;1,77583
210331;1100;1,95672
210331;1200;1,75209
210331;1300;2,48434
210331;1400;1,74739
210331;1500;1,90373
210331;1600;2,16211
210331;1700;2,5646
210331;1800;2,90169
210331;1900;1,87234
210331;2000;1,88992
210331;2100;1,53468
210331;2200;1,4973
210331;2300;1,35631
210401;0;1,07946
210401;100;0,985443
210401;200;1,24993
210401;300;1,0008
210401;400;1,15617
210401;500;1,2512
210401;600;1,02783
210401;700;0,891008
210401;800;1,04
210401;900;1,24604
210401;1000;1,46357
210401;1100;1,82079
210401;1200;2,68172
210401;1300;2,61765
210401;1400;3,05139
210401;1500;2,74654
210401;1600;3,12141
210401;1700;2,97055
210401;1800;1,90518
210401;1900;1,37608
210401;2000;1,75132
210401;2100;1,58714
210401;2200;1,65205
210401;2300;1,83922
210402;0;1,7312
210402;100;1,77605
210402;200;1,1003
210402;300;0,709795
210402;400;0,623272
210402;500;0,637949
210402;600;1,17234
210402;700;1,15928
210402;800;1,20355
210402;900;1,66358
210402;1000;1,51505
210402;1100;1,6326
210402;1200;0,896514
210402;1300;2,01386
210402;1400;2,61163
210402;1500;3,20648
210402;1600;3,36962
210402;1700;3,477
210402;1800;2,64791
210402;1900;1,51039
210402;2000;1,00849
210402;2100;1,11624
210402;2200;0,658179
210402;2300;0,618558
210403;0;0,552027
210403;100;0,649445
210403;200;0,434609
210403;300;0,120319
210403;400;0,144606
210403;500;0,0972201
210403;600;0,338827
210403;700;0,12493
210403;800;0,560323
210403;900;0,320404
210403;1000;1,18936
210403;1100;0,647922
210403;1200;0,566297
210403;1300;0,0578269
210403;1400;0,695309
210403;1500;1,76786
210403;1600;2,31892
210403;1700;3,47917
210403;1800;1,89628
210403;1900;0,915096
210403;2000;0,566989
210403;2100;0,431103
210403;2200;0,251578
210403;2300;0,587511
210404;0;0,54675
210404;100;0,259556
210404;200;0,369033
210404;300;0,0263913
210404;400;0,370337
210404;500;0,912799
210404;600;1,02802
210404;700;0,893505
210404;800;0,882449
210404;900;1,03754
210404;1000;1,29807
210404;1100;0,997224
210404;1200;1,50012
210404;1300;1,22472
210404;1400;0,849566
210404;1500;2,16308
210404;1600;3,97165
210404;1700;2,56325
210404;1800;2,48131
210404;1900;1,6721
210404;2000;0,849695
210404;2100;0,380619
210404;2200;0,164638
210404;2300;0,179054
210405;0;1,26131
210405;100;1,59706
210405;200;1,67456
210405;300;2,72875
210405;400;2,09573
210405;500;2,39452
210405;600;2,95207
210405;700;3,03657
210405;800;2,56385
210405;900;3,82557
210405;1000;3,43406
210405;1100;4,10325
210405;1200;4,53741
210405;1300;3,91461
210405;1400;3,7233
210405;1500;3,77429
210405;1600;4,41258
210405;1700;4,8146
210405;1800;3,44888
210405;1900;2,80684
210405;2000;3,43551
210405;2100;1,86358
210405;2200;1,64327
210405;2300;1,34981
210406;0;0,157047
210406;100;0,040205
210406;200;0,364069
210406;300;0,298842
210406;400;0,709716
210406;500;0,82649
210406;600;1,38489
210406;700;1,09686
210406;800;1,29211
210406;900;0,53194
210406;1000;0,774136
210406;1100;0,924531
210406;1200;0,970431
210406;1300;0,473268
210406;1400;2,42147
210406;1500;2,63555
210406;1600;2,42102
210406;1700;1,07449
210406;1800;1,19047
210406;1900;0,305244
210406;2000;0,112354
210406;2100;0,459805
210406;2200;1,0483
210406;2300;0,539282
210407;0;0,909241
210407;100;0,469569
210407;200;0,338183
210407;300;0,585729
210407;400;0,690476
210407;500;0,515152
210407;600;0,756076
210407;700;1,03459
210407;800;1,77656
210407;900;1,6069
210407;1000;1,67612
210407;1100;1,27827
210407;1200;0,179505
210407;1300;1,11742
210407;1400;1,78473
210407;1500;1,49625
210407;1600;2,41338
210407;1700;1,71868
210407;1800;1,30128
210407;1900;1,05708
210407;2000;0,215867
210407;2100;0,154772
210407;2200;0,351962
210407;2300;0,616093
210408;0;0,770145
210408;100;0,780547
210408;200;0,797477
210408;300;0,634768
210408;400;1,11149
210408;500;1,48472
210408;600;1,16954
210408;700;1,3844
210408;800;1,8118
210408;900;1,78137
210408;1000;0,891152
210408;1100;1,18198
210408;1200;2,39457
210408;1300;3,66544
210408;1400;3,5284
210408;1500;2,43789
210408;1600;1,45343
210408;1700;1,07461
210408;1800;0,797284
210408;1900;0,211017
210408;2000;0,639403
210408;2100;0,116281
210408;2200;0,164982
210408;2300;0,226622
210409;0;0,0791547
210409;100;0,272751
210409;200;0,267214
210409;300;0,300974
210409;400;0,117467
210409;500;0,145957
210409;600;0,206418
210409;700;0,495934
210409;800;0,19536
210409;900;1,06389
210409;1000;1,46186
210409;1100;1,22603
210409;1200;2,27278
210409;1300;2,08566
210409;1400;2,05647
210409;1500;3,03356
210409;1600;2,13504
210409;1700;2,71691
210409;1800;2,83069
210409;1900;1,65572
210409;2000;0,849843
210409;2100;1,20356
210409;2200;1,10065
210409;2300;1,05414
210410;0;1,00005
210410;100;0,314827
210410;200;0,125732
210410;300;0,0973907
210410;400;0,109137
210410;500;0,424395
210410;600;0,155985
210410;700;0,420919
210410;800;0,265612
210410;900;0,687469
210410;1000;1,37428
210410;1100;2,14304
210410;1200;2,09616
210410;1300;1,78262
210410;1400;1,20149
210410;1500;0,9055
210410;1600;0,54217
210410;1700;0,462597
210410;1800;0,19545
210410;1900;0,192911
210410;2000;0,557078
210410;2100;0,903763
210410;2200;1,03955
210410;2300;1,16432
210411;0;1,28374
210411;100;1,09187
210411;200;0,572882
210411;300;0,151682
210411;400;0,306248
210411;500;0,371752
210411;600;0,872493
210411;700;0,54205
210411;800;0,718606
210411;900;0,63592
210411;1000;1,30143
210411;1100;1,50922
210411;1200;1,3911
210411;1300;1,73576
210411;1400;2,50805
210411;1500;2,45351
210411;1600;2,99128
210411;1700;2,17586
210411;1800;2,48377
210411;1900;2,18862
210411;2000;0,992217
210411;2100;0,673165
210411;2200;0,438012
210411;2300;0,113771
210412;0;0,232574
210412;100;0,396141
210412;200;0,264227
210412;300;0,367453
210412;400;0,122694
210412;500;0,124904
210412;600;0,100519
210412;700;0,0891659
210412;800;0,452711
210412;900;0,208233
210412;1000;1,10598
210412;1100;1,67149
210412;1200;1,89055
210412;1300;2,67027
210412;1400;2,58311
210412;1500;3,03936
210412;1600;2,71286
210412;1700;2,81802
210412;1800;3,20445
210412;1900;1,77079
210412;2000;0,580956
210412;2100;0,566842
210412;2200;0,524623
210412;2300;0,360155
210413;0;0,785415
210413;100;1,02953
210413;200;0,722399
210413;300;0,948186
210413;400;0,761775
210413;500;0,326836
210413;600;0,395278
210413;700;0,24651
210413;800;0,356874
210413;900;0,630714
210413;1000;1,39097
210413;1100;2,02994
210413;1200;2,85221
210413;1300;3,49426
210413;1400;3,65829
210413;1500;3,77077
210413;1600;3,33494
210413;1700;2,86093
210413;1800;2,23066
210413;1900;1,53271
210413;2000;1,21976
210413;2100;1,03267
210413;2200;1,5261
210413;2300;1,51171
210414;0;1,49746
210414;100;1,74636
210414;200;0,491269
210414;300;0,4416
210414;400;0,507917
210414;500;0,740795
210414;600;0,281442
210414;700;0,306808
210414;800;0,285474
210414;900;0,759695
210414;1000;0,857492
210414;1100;1,26777
210414;1200;1,09456
210414;1300;0,903109
210414;1400;1,04815
210414;1500;1,72574
210414;1600;3,15312
210414;1700;4,62273
210414;1800;2,09051
210414;1900;0,944348
210414;2000;0,365827
210414;2100;0,140299
210414;2200;0,060076
210414;2300;0,225603
210415;0;0,203108
210415;100;0,197258
210415;200;0,518095
210415;300;0,287111
210415;400;0,0804929
210415;500;0,0748682
210415;600;0,273691
210415;700;0,18758
210415;800;0,319605
210415;900;1,46194
210415;1000;1,31427
210415;1100;1,83908
210415;1200;1,88431
210415;1300;1,52952
210415;1400;2,65026
210415;1500;3,07956
210415;1600;2,87728
210415;1700;2,53011
210415;1800;1,96031
210415;1900;2,07069
210415;2000;1,76455
210415;2100;0,711239
210415;2200;1,07733
210415;2300;0,930311
210416;0;0,705197
210416;100;0,52812
210416;200;0,667659
210416;300;0,788733
210416;400;0,82857
210416;500;0,463724
210416;600;0,37087
210416;700;0,996333
210416;800;1,16132
210416;900;0,970702
210416;1000;1,72288
210416;1100;1,84344
210416;1200;1,45047
210416;1300;1,57683
210416;1400;1,86323
210416;1500;1,74301
210416;1600;2,25395
210416;1700;1,84299
210416;1800;1,95232
210416;1900;0,663934
210416;2000;0,497256
210416;2100;0,641351
210416;2200;0,189717
210416;2300;0,375849
210417;0;0,332743
210417;100;0,690029
210417;200;0,238213
210417;300;0,204822
210417;400;1,19196
210417;500;1,24081
210417;600;0,700344
210417;700;1,27193
210417;800;1,21993
210417;900;1,30873
210417;1000;0,62518
210417;1100;0,83836
210417;1200;0,439481
210417;1300;0,47696
210417;1400;0,608887
210417;1500;1,30993
210417;1600;1,22517
210417;1700;1,21551
210417;1800;2,27166
210417;1900;1,47066
210417;2000;1,01648
210417;2100;0,650899
210417;2200;0,243266
210417;2300;0,443258
210418;0;0,437429
210418;100;0,236249
210418;200;0,675097
210418;300;0,576459
210418;400;0,968161
210418;500;0,960025
210418;600;0,391373
210418;700;0,904689
210418;800;0,520419
210418;900;0,154557
210418;1000;0,438585
210418;1100;1,28473
210418;1200;0,422974
210418;1300;0,874866
210418;1400;0,394536
210418;1500;0,582558
210418;1600;0,507643
210418;1700;1,37759
210418;1800;1,35283
210418;1900;2,10192
210418;2000;1,63216
210418;2100;1,27405
210418;2200;0,764049
210418;2300;0,856253
210419;0;0,39047
210419;100;0,557419
210419;200;0,111045
210419;300;0,972659
210419;400;1,0848
210419;500;1,84113
210419;600;2,03542
210419;700;3,03347
210419;800;2,90025
210419;900;2,71629
210419;1000;3,83917
210419;1100;4,00972
210419;1200;3,17363
210419;1300;3,65827
210419;1400;3,50879
210419;1500;1,57197
210419;1600;1,29659
210419;1700;0,740138
210419;1800;1,40275
210419;1900;1,45546
210419;2000;0,335494
210419;2100;0,114375
210419;2200;0,277199
210419;2300;0,41558
210420;0;0,33358
210420;100;0,254529
210420;200;0,119859
210420;300;1,35251
210420;400;0,595522
210420;500;0,241696
210420;600;2,24461
210420;700;2,76201
210420;800;2,98382
210420;900;3,60667
210420;1000;3,93432
210420;1100;4,38859
210420;1200;3,80511
210420;1300;3,00043
210420;1400;1,99456
210420;1500;1,66193
210420;1600;1,93918
210420;1700;1,78702
210420;1800;1,11068
210420;1900;0,837168
210420;2000;1,16607
210420;2100;1,54701
210420;2200;0,935942
210420;2300;0,784936
210421;0;1,28445
210421;100;1,37965
210421;200;1,16019
210421;300;0,882542
210421;400;1,16423
210421;500;0,527702
210421;600;0,399982
210421;700;0,565074
210421;800;0,271345
210421;900;0,393884
210421;1000;0,607128
210421;1100;1,0579
210421;1200;1,32779
210421;1300;1,09153
210421;1400;1,61588
210421;1500;1,45854
210421;1600;1,12124
210421;1700;1,12739
210421;1800;1,00531
210421;1900;1,31782
210421;2000;2,11185
210421;2100;1,56139
210421;2200;0,714863
210421;2300;0,77293
210422;0;0,803393
210422;100;0,515296
210422;200;0,167427
210422;300;0,838639
210422;400;0,130289
210422;500;0,356545
210422;600;0,17598
210422;700;0,145719
210422;800;0,173219
210422;900;0,792143
210422;1000;0,950047
210422;1100;0,965093
210422;1200;0,993326
210422;1300;1,3704
210422;1400;1,90361
210422;1500;2,53734
210422;1600;1,76754
210422;1700;2,67667
210422;1800;1,34548
210422;1900;0,0176448
210422;2000;0,16892
210422;2100;0,326405
210422;2200;0,372816
210422;2300;0,665821
210423;0;0,935418
210423;100;0,837227
210423;200;1,05673
210423;300;0,507858
210423;400;0,719856
210423;500;0,637912
210423;600;0,836618
210423;700;1,36142
210423;800;0,926389
210423;900;0,914873
210423;1000;0,244931
210423;1100;0,747777
210423;1200;1,33383
210423;1300;2,3964
210423;1400;1,71765
210423;1500;1,96597
210423;1600;2,67813
210423;1700;2,37599
210423;1800;1,19818
210423;1900;1,01769
210423;2000;0,151901
210423;2100;0,648143
210423;2200;1,51479
210423;2300;0,266251
210424;0;0,240002
210424;100;0,305201
210424;200;0,431402
210424;300;0,76492
210424;400;0,673136
210424;500;0,189293
210424;600;0,176485
210424;700;0,447275
210424;800;1,06351
210424;900;0,690515
210424;1000;1,28073
210424;1100;1,842
210424;1200;1,88957
210424;1300;2,06501
210424;1400;2,2976
210424;1500;2,73811
210424;1600;2,62331
210424;1700;2,73067
210424;1800;1,79538
210424;1900;0,960847
210424;2000;0,73234
210424;2100;0,632257
210424;2200;0,723575
210424;2300;0,629505
210425;0;0,719176
210425;100;0,303335
210425;200;0,141283
210425;300;0,124242
210425;400;0,0880367
210425;500;0,0544771
210425;600;0,370838
210425;700;0,364069
210425;800;0,339598
210425;900;0,194479
210425;1000;0,471909
210425;1100;0,744584
210425;1200;1,27834
210425;1300;1,94352
210425;1400;2,85196
210425;1500;2,27041
210425;1600;3,26816
210425;1700;3,04899
210425;1800;2,39463
210425;1900;0,753515
210425;2000;0,823859
210425;2100;0,908605
210425;2200;1,90162
210425;2300;0,646028
210426;0;0,638685
210426;100;0,648438
210426;200;0,555833
210426;300;0,550389
210426;400;0,582687
210426;500;0,435335
210426;600;0,437851
210426;700;0,296959
210426;800;0,943976
210426;900;0,841619
210426;1000;0,900658
210426;1100;0,984123
210426;1200;1,71
210426;1300;1,53224
210426;1400;1,77022
210426;1500;1,87503
210426;1600;1,69841
210426;1700;1,1666
210426;1800;0,505412
210426;1900;1,77028
210426;2000;0,786259
210426;2100;0,538539
210426;2200;1,00502
210426;2300;0,692824
210427;0;0,784116
210427;100;0,477928
210427;200;0,346296
210427;300;1,34463
210427;400;1,48283
210427;500;1,10381
210427;600;0,85701
210427;700;0,468145
210427;800;0,643181
210427;900;0,936241
210427;1000;0,912576
210427;1100;0,663203
210427;1200;0,963601
210427;1300;0,883682
210427;1400;2,03861
210427;1500;1,97609
210427;1600;1,47504
210427;1700;0,709153
210427;1800;0,317503
210427;1900;0,639718
210427;2000;0,503846
210427;2100;0,689576
210427;2200;0,809386
210427;2300;1,08528
210428;0;1,49973
210428;100;1,48073
210428;200;1,18758
210428;300;0,874287
210428;400;1,18779
210428;500;1,25221
210428;600;1,02674
210428;700;1,55397
210428;800;1,53624
210428;900;1,16684
210428;1000;0,869691
210428;1100;0,472436
210428;1200;0,929534
210428;1300;1,45349
210428;1400;1,55747
210428;1500;1,63454
210428;1600;1,83105
210428;1700;1,76921
210428;1800;2,03069
210428;1900;1,56444
210428;2000;1,05636
210428;2100;0,81092
210428;2200;0,937669
210428;2300;0,665667
210429;0;0,400689
210429;100;0,4523
210429;200;0,39219
210429;300;0,117136
210429;400;0,262134
210429;500;0,556317
210429;600;0,284423
210429;700;0,449035
210429;800;0,951016
210429;900;1,03407
210429;1000;0,870271
210429;1100;0,788002
210429;1200;0,212204
210429;1300;0,964674
210429;1400;0,766012
210429;1500;1,33045
210429;1600;1,43564
210429;1700;1,15726
210429;1800;0,201817
210429;1900;0,119165
210429;2000;0,0310975
210429;2100;0,418895
210429;2200;1,22471
210429;2300;0,69511
210430;0;0,706839
210430;100;1,11507
210430;200;0,840318
210430;300;1,50846
210430;400;1,51357
210430;500;1,4763
210430;600;1,13614
210430;700;1,25016
210430;800;0,589067
210430;900;0,159155
210430;1000;2,90725
210430;1100;4,98651
210430;1200;3,79199
210430;1300;3,97831
210430;1400;4,54976
210430;1500;5,43299
210430;1600;4,72559
210430;1700;4,05992
210430;1800;2,35777
210430;1900;3,52789
210430;2000;3,95663
210430;2100;5,3413
210430;2200;4,80896
210430;2300;3,34336
210501;0;4,68325
210501;100;4,42249
210501;200;3,96754
210501;300;1,80402
210501;400;2,28745
210501;500;1,81907
210501;600;2,26313
210501;700;1,76086
210501;800;3,32461
210501;900;3,0695
210501;1000;4,88394
210501;1100;5,02096
210501;1200;4,20214
210501;1300;4,8835
210501;1400;5,07574
210501;1500;5,21458
210501;1600;3,76386
210501;1700;2,36968
210501;1800;2,73339
210501;1900;0,851522
210501;2000;0,841382
210501;2100;1,59787
210501;2200;1,57032
210501;2300;0,394423
210502;0;1,22711
210502;100;0,77953
210502;200;0,252479
210502;300;0,160422
210502;400;0,114573
210502;500;0,234301
210502;600;0,502961
210502;700;0,52483
210502;800;0,613409
210502;900;0,415093
210502;1000;0,23015
210502;1100;0,484122
210502;1200;0,497247
210502;1300;0,62054
210502;1400;0,940533
210502;1500;0,941946
210502;1600;1,23144
210502;1700;0,732907
210502;1800;0,239189
210502;1900;1,60921
210502;2000;0,277121
210502;2100;0,156123
210502;2200;0,322048
210502;2300;0,083007
210503;0;0,150092
210503;100;0,239586
210503;200;0,26271
210503;300;0,126915
210503;400;0,198279
210503;500;0,261022
210503;600;0,464914
210503;700;0,550033
210503;800;0,465264
210503;900;0,317774
210503;1000;0,814848
210503;1100;0,902158
210503;1200;0,876364
210503;1300;1,25064
210503;1400;1,4373
210503;1500;1,26825
210503;1600;1,3815
210503;1700;0,563439
210503;1800;0,0959897
210503;1900;0,042651
210503;2000;0,249095
210503;2100;0,147714
210503;2200;0,128975
210503;2300;0,253988
210504;0;0,210969
210504;100;0,464183
210504;200;0,420254
210504;300;0,274905
210504;400;0,459394
210504;500;0,161525
210504;600;0,115731
210504;700;0,51665
210504;800;0,499337
210504;900;0,740421
210504;1000;0,191747
210504;1100;0,499075
210504;1200;1,28823
210504;1300;1,71922
210504;1400;0,945031
210504;1500;1,81035
210504;1600;1,59155
210504;1700;1,91583
210504;1800;0,547514
210504;1900;0,779818
210504;2000;0,32499
210504;2100;0,673898
210504;2200;0,563561
210504;2300;0,459594
210505;0;0,54505
210505;100;0,330351
210505;200;0,298289
210505;300;0,130269
210505;400;0,100818
210505;500;0,291082
210505;600;0,0475121
210505;700;0,194713
210505;800;0,611454
210505;900;0,1386
210505;1000;0,547821
210505;1100;1,33634
210505;1200;1,62985
210505;1300;1,55005
210505;1400;1,72696
210505;1500;1,66012
210505;1600;1,97158
210505;1700;0,641144
210505;1800;0,079811
210505;1900;0,283297
210505;2000;0,29908
210505;2100;0,134763
210505;2200;0,0914065
210505;2300;0,144599
210506;0;0,162247
210506;100;0,172353
210506;200;0,502777
210506;300;0,544771
210506;400;0,270823
210506;500;0,606007
210506;600;0,296574
210506;700;0,604682
210506;800;0,64541
210506;900;0,600543
210506;1000;0,285689
210506;1100;0,92802
210506;1200;1,21907
210506;1300;0,716523
210506;1400;1,29853
210506;1500;1,11731
210506;1600;1,1128
210506;1700;0,549863
210506;1800;0,0273576
210506;1900;0,405535
210506;2000;0,224588
210506;2100;0,228565
210506;2200;0,199728
210506;2300;0,113829
210507;0;0,189659
210507;100;0,521709
210507;200;0,068771
210507;300;0,344735
210507;400;0,401943
210507;500;0,513615
210507;600;0,908146
210507;700;1,55496
210507;800;0,769768
210507;900;0,0852898
210507;1000;0,96876
210507;1100;0,910763
210507;1200;0,0538728
210507;1300;0,781168
210507;1400;1,02677
210507;1500;1,31104
210507;1600;0,907935
210507;1700;0,629661
210507;1800;0,530456
210507;1900;0,631227
210507;2000;0,283164
210507;2100;0,13743
210507;2200;0,462202
210507;2300;0,0931268
210508;0;0,296611
210508;100;1,38276
210508;200;0,246871
210508;300;0,471899
210508;400;1,00756
210508;500;0,711886
210508;600;1,15081
210508;700;1,17475
210508;800;0,348246
210508;900;0,0864468
210508;1000;0,241274
210508;1100;0,304537
210508;1200;0,912691
210508;1300;1,26646
210508;1400;0,994555
210508;1500;0,704516
210508;1600;1,70117
210508;1700;0,946145
210508;1800;1,79956
210508;1900;1,90562
210508;2000;0,326118
210508;2100;0,459857
210508;2200;0,588699
210508;2300;0,518618
210509;0;0,206691
210509;100;0,601595
210509;200;0,94524
210509;300;1,23738
210509;400;1,14058
210509;500;0,890932
210509;600;0,615061
210509;700;0,915435
210509;800;0,0480819
210509;900;0,904863
210509;1000;1,80375
210509;1100;1,96887
210509;1200;2,60142
210509;1300;2,93164
210509;1400;3,02835
210509;1500;2,91931
210509;1600;2,7054
210509;1700;1,50201
210509;1800;1,45445
210509;1900;1,33097
210509;2000;1,18335
210509;2100;0,500687
210509;2200;0,32513
210509;2300;0,650176
210510;0;0,96104
210510;100;0,882854
210510;200;0,355822
210510;300;0,723616
210510;400;0,719813
210510;500;0,746084
210510;600;0,824769
210510;700;0,319776
210510;800;0,490098
210510;900;0,756686
210510;1000;1,48824
210510;1100;1,46836
210510;1200;2,17689
210510;1300;2,33641
210510;1400;2,34677
210510;1500;2,50821
210510;1600;2,85735
210510;1700;2,1698
210510;1800;2,07232
210510;1900;0,838841
210510;2000;0,541668
210510;2100;0,537074
210510;2200;1,20099
210510;2300;0,711595
210511;0;0,277049
210511;100;0,274926
210511;200;0,564582
210511;300;0,034868
210511;400;0,133606
210511;500;0,877471
210511;600;0,949067
210511;700;0,916345
210511;800;0,722733
210511;900;0,840739
210511;1000;0,0594542
210511;1100;0,532551
210511;1200;0,70992
210511;1300;0,965352
210511;1400;0,867785
210511;1500;1,4921
210511;1600;0,921699
210511;1700;0,407309
210511;1800;0,150575
210511;1900;0,132616
210511;2000;0,164371
210511;2100;0,895167
210511;2200;0,470816
210511;2300;0,159754
210512;0;0,305709
210512;100;0,449105
210512;200;0,440997
210512;300;0,540457
210512;400;1,51131
210512;500;0,782664
210512;600;0,39195
210512;700;0,311913
210512;800;0,407736
210512;900;0,263929
210512;1000;0,431374
210512;1100;0,628037
210512;1200;1,27016
210512;1300;1,43991
210512;1400;1,45234
210512;1500;1,17966
210512;1600;1,45162
210512;1700;1,20884
210512;1800;0,168304
210512;1900;0,229433
210512;2000;0,295922
210512;2100;0,229342
210512;2200;0,274746
210512;2300;0,251464
210513;0;0,145741
210513;100;0,312261
210513;200;0,207448
210513;300;0,565315
210513;400;0,908323
210513;500;1,09156
210513;600;1,2916
210513;700;1,06491
210513;800;1,30133
210513;900;1,0456
210513;1000;1,24129
210513;1100;0,676786
210513;1200;0,530675
210513;1300;1,13615
210513;1400;1,19322
210513;1500;1,12395
210513;1600;1,44333
210513;1700;0,907217
210513;1800;0,285928
210513;1900;0,133915
210513;2000;0,0779747
210513;2100;0,227396
210513;2200;0,550265
210513;2300;0,23422
210514;0;0,666981
210514;100;1,19408
210514;200;1,38861
210514;300;1,14921
210514;400;0,416243
210514;500;1,08813
210514;600;2,01784
210514;700;1,85176
210514;800;1,30522
210514;900;0,13109
210514;1000;0,472788
210514;1100;0,708505
210514;1200;1,02123
210514;1300;1,32595
210514;1400;1,25878
210514;1500;1,02795
210514;1600;0,705273
210514;1700;0,605461
210514;1800;0,0993183
210514;1900;0,0588599
210514;2000;0,0258825
210514;2100;0,116589
210514;2200;0,284438
210514;2300;0,241449
210515;0;0,279324
210515;100;0,24771
210515;200;0,279345
210515;300;0,27125
210515;400;0,598508
210515;500;0,443076
210515;600;0,414765
210515;700;0,380605
210515;800;0,644423
210515;900;0,978827
210515;1000;0,644408
210515;1100;0,938034
210515;1200;0,499597
210515;1300;1,22982
210515;1400;1,16015
210515;1500;0,925031
210515;1600;0,983571
210515;1700;0,237899
210515;1800;0,131934
210515;1900;0,491253
210515;2000;0,371035
210515;2100;0,28926
210515;2200;0,118811
210515;2300;0,324399
210516;0;0,0507615
210516;100;0,645728
210516;200;0,447756
210516;300;0,250651
210516;400;0,270052
210516;500;0,834357
210516;600;0,9065
210516;700;0,732095
210516;800;0,466455
210516;900;0,584815
210516;1000;0,908601
210516;1100;0,592568
210516;1200;1,21854
210516;1300;0,487166
210516;1400;0,858964
210516;1500;0,878414
210516;1600;0,326967
210516;1700;0,236089
210516;1800;0,244355
210516;1900;0,078985
210516;2000;0,210175
210516;2100;0,382869
210516;2200;0,421249
210516;2300;0,136633
210517;0;0,188574
210517;100;0,346499
210517;200;0,380801
210517;300;0,107478
210517;400;0,522227
210517;500;1,78099
210517;600;0,630872
210517;700;0,741093
210517;800;0,172071
210517;900;0,481353
210517;1000;0,257659
210517;1100;0,690485
210517;1200;0,824396
210517;1300;0,465537
210517;1400;0,45263
210517;1500;0,502822
210517;1600;0,720283
210517;1700;0,13852
210517;1800;0,0419281
210517;1900;0,0757954
210517;2000;0,182551
210517;2100;0,650333
210517;2200;0,731383
210517;2300;1,05448
210518;0;1,53526
210518;100;1,64635
210518;200;1,78383
210518;300;1,48319
210518;400;1,31379
210518;500;1,51421
210518;600;1,68801
210518;700;1,9186
210518;800;1,66582
210518;900;1,10962
210518;1000;1,49841
210518;1100;1,29412
210518;1200;1,49754
210518;1300;3,3826
210518;1400;3,89213
210518;1500;5,6785
210518;1600;5,08778
210518;1700;4,58507
210518;1800;5,21331
210518;1900;5,61019
210518;2000;4,23096
210518;2100;5,45228
210518;2200;6,31113
210518;2300;4,98162
210519;0;5,12138
210519;100;4,56596
210519;200;5,15224
210519;300;4,98133
210519;400;4,0668
210519;500;3,34072
210519;600;3,40706
210519;700;3,48298
210519;800;4,41705
210519;900;4,37914
210519;1000;4,39436
210519;1100;6,09996
210519;1200;6,62622
210519;1300;4,83532
210519;1400;3,18316
210519;1500;3,95244
210519;1600;1,71573
210519;1700;0,987797
210519;1800;2,05343
210519;1900;1,6119
210519;2000;1,62704
210519;2100;0,727412
210519;2200;0,397895
210519;2300;1,25615
210520;0;1,19074
210520;100;0,923897
210520;200;1,3587
210520;300;1,53561
210520;400;1,63604
210520;500;1,60936
210520;600;1,50298
210520;700;2,14982
210520;800;2,34562
210520;900;2,35312
210520;1000;3,41714
210520;1100;4,62045
210520;1200;4,14337
210520;1300;3,71884
210520;1400;2,9142
210520;1500;2,88665
210520;1600;1,14065
