FECHA (YYMMDD);HORA (HHMM);;
180204;0600;0;
180204;0700;0;
180204;0800;0;
180204;0900;0;
180204;1000;0;
180204;1100;0;
180204;1200;0;
180204;1300;0;
180204;1400;0;
180204;1500;0;
180204;1600;0;
180204;1700;0;
180204;1800;0;
180204;1900;0;
180204;2000;0;
180204;2100;0;
180204;2200;0;
180204;2300;0;
180205;0000;0;
180205;0100;0;
180205;0200;0;
180205;0300;0;
180205;0400;0;
180205;0500;0;
180205;0600;0;
180205;0700;0;
180205;0800;0;
180205;0900;0;
180205;1000;0;
180205;1100;0;
180205;1200;0;
180205;1300;0;
180205;1400;0;
180205;1500;0;
180205;1600;0;
180205;1700;0;
180205;1800;0;
180205;1900;0;
180205;2000;0;
180205;2100;0;
180205;2200;0;
180205;2300;0;
180206;0000;0;
180206;0100;0;
180206;0200;0;
180206;0300;0;
180206;0400;0;
180206;0500;0;
180206;0600;0;
180206;0700;0;
180206;0800;0;
180206;0900;0;
180206;1000;0;
180206;1100;0;
180206;1200;0;
180206;1300;0;
180206;1400;0;
180206;1500;0;
180206;1600;0;
180206;1700;0;
180206;1800;0;
180206;1900;0;
180206;2000;0;
180206;2100;0;
180206;2200;0;
180206;2300;0;
180207;0000;0;
180207;0100;0;
180207;0200;0;
180207;0300;0;
180207;0400;0;
180207;0500;0;
180207;0600;0;
180207;0700;0,2;
180207;0800;0;
180207;0900;0;
180207;1000;0;
180207;1100;0;
180207;1200;0;
180207;1300;0;
180207;1400;0;
180207;1500;0;
180207;1600;0;
180207;1700;0;
180207;1800;0;
180207;1900;0;
180207;2000;0;
180207;2100;0;
180207;2200;0;
180207;2300;0;
180208;0000;0;
180208;0100;0;
180208;0200;0;
180208;0300;0;
180208;0400;0;
180208;0500;0;
180208;0600;0;
180208;0700;0;
180208;0800;0;
180208;0900;0;
180208;1000;2;
180208;1100;0;
180208;1200;0;
180208;1300;0;
180208;1400;0;
180208;1500;0;
180208;1600;0;
180208;1700;0;
180208;1800;0;
180208;1900;0;
180208;2000;0;
180208;2100;0;
180208;2200;0;
180208;2300;0;
180209;0000;0;
180209;0100;0;
180209;0200;0;
180209;0300;0;
180209;0400;0;
180209;0500;0;
180209;0600;0;
180209;0700;0;
180209;0800;0;
180209;0900;0;
180209;1000;0;
180209;1100;0;
180209;1200;0;
180209;1300;0;
180209;1400;0;
180209;1500;0;
180209;1600;0;
180209;1700;0;
180209;1800;0;
180209;1900;0;
180209;2000;0;
180209;2100;0;
180209;2200;0;
180209;2300;0;
180210;0000;0;
180210;0100;0;
180210;0200;0;
180210;0300;0;
180210;0400;0;
180210;0500;0;
180210;0600;0;
180210;0700;0;
180210;0800;0;
180210;0900;0;
180210;1000;0;
180210;1100;0;
180210;1200;0;
180210;1300;0;
180210;1400;0;
180210;1500;0;
180210;1600;0;
180210;1700;0;
180210;1800;0;
180210;1900;0;
180210;2000;0;
180210;2100;0;
180210;2200;0;
180210;2300;0;
180211;0000;0;
180211;0100;0;
180211;0200;0;
180211;0300;0;
180211;0400;0;
180211;0500;0;
180211;0600;0;
180211;0700;0;
180211;0800;0;
180211;0900;0;
180211;1000;0;
180211;1100;0;
180211;1200;0;
180211;1300;0;
180211;1400;0;
180211;1500;0;
180211;1600;0;
180211;1700;0;
180211;1800;0;
180211;1900;0;
180211;2000;0;
180211;2100;0;
180211;2200;0;
180211;2300;0;
180212;0000;0;
180212;0100;0;
