FECHA (YYMMDD);HORA (HHMM);;
180220;1600;78,6;
180220;1700;78,5;
180220;1800;78,6;
180220;1900;78,4;
180220;2000;78,3;
180220;2100;78,4;
180220;2200;78,4;
180220;2300;78,3;
180221;0000;78,2;
180221;0100;78,1;
180221;0200;78;
180221;0300;77,9;
180221;0400;77,9;
180221;0500;77,9;
180221;0600;77,9;
180221;0700;78;
180221;0800;78,1;
180221;0900;78,3;
180221;1000;78,3;
180221;1100;78;
180221;1200;77,4;
180221;1300;76,8;
180221;1400;76,4;
180221;1500;76,2;
180221;1600;75,7;
180221;1700;75,3;
180221;1800;74,8;
180221;1900;74,3;
180221;2000;73,7;
180221;2100;73,2;
180221;2200;72,8;
180221;2300;72,5;
180222;0000;72,3;
180222;0100;72;
180222;0200;71,8;
180222;0300;71,5;
180222;0400;71,2;
180222;0500;70,9;
180222;0600;70,6;
180222;0700;70,3;
180222;0800;70;
180222;0900;69,7;
180222;1000;69,6;
180222;1100;69,5;
180222;1200;69,4;
180222;1300;70,9;
180222;1400;70,2;
180222;1500;69,7;
180222;1600;69;
180222;1700;68,4;
180222;1800;67,8;
180222;1900;67,4;
180222;2000;67,2;
180222;2100;67;
180222;2200;66,8;
180222;2300;67;
180223;0000;66,8;
180223;0100;66,4;
180223;0200;65,7;
180223;0300;66,2;
180223;0400;66,4;
180223;0500;66,6;
180223;0600;67,3;
180223;0700;68,2;
180223;0800;68,9;
180223;0900;69,5;
180223;1000;70;
180223;1100;70,4;
180223;1200;70,8;
180223;1300;71;
180223;1400;71,2;
180223;1500;71,3;
180223;1600;71,5;
180223;1700;71,8;
180223;1800;72;
180223;1900;72,2;
180223;2000;72,3;
180223;2100;72,3;
